id,conversation_id,created_at,date,time,timezone,user_id,username,place,tweet,replies_count,retweets_count,likes_count,hashtags,near,geo,retweet_date
1186074854186991618,1186036419313012736,1571617256000,2019-10-20,20:20:56,EST,1281490459,loessin_corey,,"I bought lots of propane, carbon tax theft is clearly indicated on the bill and there is no way to claim it back...the money goes to purchase liberal votes in the cities",0,0,2,[],Saskatchewan,,
1186061027374518272,1185997967355826176,1571613959000,2019-10-20,19:25:59,EST,1113153526551728135,parenteaudon,,You a Liberal bag man??😂,0,0,0,[],Saskatchewan,,
1186050752550035457,1185941827712671744,1571611509000,2019-10-20,18:45:09,EST,2413307851,hockeydad30307,,"To paraphrase Trudeau and Morneau, yes they called small business owners “tax cheats”. And the law they were proposing exempted the silver spooned trust fund kids! Imagine that, trust funds exempted!  I wonder why?",0,0,0,[],Saskatchewan,,
1186001226296680455,1186001226296680455,1571599701000,2019-10-20,15:28:21,EST,890791553337249793,jim_duffus,,"This is what Canada will get if Trudeau is reelected.
His #1Priority will be Quebec first.
He really doesn't care what provinces think  he especially doesn't WTF happens in Alberta or Sask. pic.twitter.com/lTyOE2bQOG",8,60,61,['#1priority'],Saskatchewan,,
1185952098829160451,1185399176877633536,1571587988000,2019-10-20,12:13:08,EST,890791553337249793,jim_duffus,,"If Singh dies get the opportunity, to use that chip and Trudeau agrees.
This will just speed up separation talks in the west from a baby 
 race at the mall to the indy 500.
We know who wins the race.",0,0,0,[],Saskatchewan,,
1185938339020410880,1185911777420349440,1571584708000,2019-10-20,11:18:28,EST,384032072,toontowndano,,He didn’t goon her. He kept her in the fold until his caucus had had enough. Both her and Philpot lost the confidence of their colleagues and that left Trudeau no choice.,0,0,3,[],Saskatchewan,,
1185932213969444864,1185921326998884352,1571583248000,2019-10-20,10:54:08,EST,890791553337249793,jim_duffus,,"Noticeably absent are any from the LPNS

Liberal Party News Service....or its real name.
             CBC
😁😁😁",1,0,2,[],Saskatchewan,,
1185770604483493889,1185541490988089344,1571544717000,2019-10-20,00:11:57,EST,890791553337249793,jim_duffus,,Here's a little graph to help the cause pic.twitter.com/06E7yhtDSq,1,12,14,[],Saskatchewan,,
1185768866670137344,1185541490988089344,1571544302000,2019-10-20,00:05:02,EST,890791553337249793,jim_duffus,,"I'm a Sask resident.... I am voting in this poll even though you ask for Albertans only.
Alberta and Sask were brought into this country together, we're twins and one of us is not leaving without the others.
We're in this fight together till the end.

I voted YES.",7,16,74,[],Saskatchewan,,
1185763832108650497,1185763832108650497,1571543102000,2019-10-19,23:45:02,EST,890791553337249793,jim_duffus,,"This program like every other liberal promise has not been sent to the public budget officer for costing.

NO ONE NOT EVEN LIBERALS HAVE ANY IDEA HOW MUCH THERE PROMISES ARE GOING TO COST TAXPAYERS.

That's right taxpayers, it's our money that they keep throwing around.  https://twitter.com/sunlorrie/status/1185605558394609665 …",0,14,22,[],Saskatchewan,,
1185747572155207680,1185594470596673536,1571539225000,2019-10-19,22:40:25,EST,890791553337249793,jim_duffus,,"No that guy that's causing the division is Trudeau.
He's losing his job in 2 days.
#TrudeauMustGo
#Scheer4PM",0,0,3,"['#trudeaumustgo', '#scheer4pm']",Saskatchewan,,
1185726117329670147,1185694614700904448,1571534110000,2019-10-19,21:15:10,EST,890791553337249793,jim_duffus,,"Spoken as a true liberal.
Your party and leader aren't  Saints.",0,0,1,[],Saskatchewan,,
1185725323872260096,1185725323872260096,1571533921000,2019-10-19,21:12:01,EST,890791553337249793,jim_duffus,,"I really believe that this is a last ditch effort by the liberals.
2 days before the election and the CPC have a very good chance of defeating them
Butts has put out an All Points Bulletin to get every news agency they control to put out any lie available to discredit Scheer.  https://twitter.com/MrStache9/status/1185687362598244352 …",4,39,59,[],Saskatchewan,,
1185723502516719616,1185609225218727936,1571533487000,2019-10-19,21:04:47,EST,890791553337249793,jim_duffus,,"What's the tally for questions Trudeau has avoided answering during this campaign Katie...
Ohh yea you work for Trudeau so you don't ask follow up questions.",1,8,51,[],Saskatchewan,,
1185721229514366976,1185689076260855810,1571532945000,2019-10-19,20:55:45,EST,890791553337249793,jim_duffus,,Is this Max getting what he wanted.... Trudeau as PM not scheer,1,0,1,[],Saskatchewan,,
1185700629819342848,1185534881432064005,1571528034000,2019-10-19,19:33:54,EST,890791553337249793,jim_duffus,,"Chris.... look at what media company wrote the story.
The liberals are way behind, and the orders went out for an all out assault on anything that could make voters move from the PC's
CBC cant be trusted",1,0,3,[],Saskatchewan,,
1185698823701704704,1185545148265943041,1571527603000,2019-10-19,19:26:43,EST,890791553337249793,jim_duffus,,"The PPC showed there  colors when Max made the statement that he would rather see Trudeau reelected than the PC''s
Yep reelect the person that has single handedly split this country apart on many fronts 
It's what happens when you have leaders from the corrupt province of Quebec",1,0,0,[],Saskatchewan,,
1185697009640054784,1185686246959603714,1571527170000,2019-10-19,19:19:30,EST,890791553337249793,jim_duffus,,"When I originally voted for Max as PC leader it was because if we had any hope of defeating Trudeau this election we had to have a leader from Quebec
I was wrong about Max it became very clear 

The west will never have any kind of say in confederation the way Canada is right now",1,1,3,[],Saskatchewan,,
1185688886611185665,1185659461148520451,1571525234000,2019-10-19,18:47:14,EST,890791553337249793,jim_duffus,,"Real News service.... what like the CBC..
it by the CBC's alternate  name.

Liberal party news network.",0,1,52,[],Saskatchewan,,
1185686246959603714,1185686246959603714,1571524604000,2019-10-19,18:36:44,EST,890791553337249793,jim_duffus,,"Max was a poor loser in the leadership election and a sore loser now..
I may hate max as much as Trudeau... 
But not quit that much, I dud vote for him to be leader...don't care what he thinks now.  https://twitter.com/mcfargey/status/1185631274657972224 …",4,4,22,[],Saskatchewan,,
1185685666690207744,1185685666690207744,1571524466000,2019-10-19,18:34:26,EST,890791553337249793,jim_duffus,,"Liberals have become the biggest bullies on social media.
Any post that they see as objective to their line of thinking gets an automatic rebuttal and threats of retaliation.
If they disagree with you they will make your life a living hell, whether you told the truth or not.  https://twitter.com/OtagoGrad/status/1185683096093331457 …",1,10,11,[],Saskatchewan,,
1185670015581851648,1185256546453741568,1571520735000,2019-10-19,17:32:15,EST,890791553337249793,jim_duffus,,"The Trudeau liberals have pretty much begun the elimination of freedom of speech that we have enjoyed in Canada.
4 more years of Trudeau will even make it worse.",0,0,1,[],Saskatchewan,,
1185665321815941120,1185563146905366529,1571519615000,2019-10-19,17:13:35,EST,890791553337249793,jim_duffus,,"It's about time you woke up and see what others see...
Justin Trudeau is a phony.",1,4,16,[],Saskatchewan,,
1185663132221526016,1185568230150045701,1571519093000,2019-10-19,17:04:53,EST,890791553337249793,jim_duffus,,"Remember 2 weeks ago an elderly woman and man were blocked from crossing the street by antifa protesters  and there were visible police in the video.
People have been earned about the direction this country is heading and it's only getting worse
If Trudeau is re-elected watch out",0,1,4,[],Saskatchewan,,
1185652638043574272,1185652638043574272,1571516591000,2019-10-19,16:23:11,EST,890791553337249793,jim_duffus,,"Why would he want to start answering questions now 2 days before the election.
He didn't answer a single question in Q/P  that wasn't a talking point on a que card.
Now 4 years later you wonder why, maybe MSM should have listened when all complained what a phony Trudeau is.  https://twitter.com/althiaraj/status/1185569244580323328 …",0,1,2,[],Saskatchewan,,
1185646044136296453,1185646044136296453,1571515019000,2019-10-19,15:56:59,EST,257644524,wapimaskwa69,,What? Global news is being critical of Trudeau non-answers.#elxn43 #cdnpoli,0,1,1,"['#elxn43', '#cdnpoli']",Saskatchewan,,
1185640868516106242,1185640868516106242,1571513785000,2019-10-19,15:36:25,EST,257644524,wapimaskwa69,,Liberals bring out Chretien to campaign with McKenna as Ottawa riding race tightens #cdnpoli #elxn43  http://ctv.news/6Dnhfhh ,0,0,0,"['#cdnpoli', '#elxn43']",Saskatchewan,,
1185561801347477506,1185561801347477506,1571494934000,2019-10-19,10:22:14,EST,890791553337249793,jim_duffus,,"Its surprising that one person can do so much damage in 4 years as @JustinTrudeau 
Divide a country, piss off all our former allies, destroy any hope of new allies.
Foreign affairs
Trade 
Oil 
Agriculture 
Finances
Military
Regional affairs 

All are a mess because of Trudeau  https://twitter.com/biathlon1/status/1185540295783436288 …",1,4,9,[],Saskatchewan,,
1185549985317900288,1185549985317900288,1571492117000,2019-10-19,09:35:17,EST,890791553337249793,jim_duffus,,"The liberals allowed NO room for a recession in there budgeting.
As always it will be up to a conservative goverment to tighten the pursue strings.
Conservatives are always the countries choice to deal with financial downturns.
Vote CPC 
#TrudeauMustGo https://business.financialpost.com/investing/investing-pro/the-most-anticipated-recession-in-history-is-coming-and-its-tying-investors-in-knots …",0,19,23,['#trudeaumustgo'],Saskatchewan,,
1185408673398644736,1185398716615794688,1571458426000,2019-10-19,00:13:46,EST,890791553337249793,jim_duffus,,"Liberal are liars.
They fail to believe  there is a incredibly large movement that is going to engulf this country like no other
National Unity or lack off it is going to explode
@BradWall306 said it best ""all that's needed is a match to light the fuse"".
Match strikes Monday",0,2,4,[],Saskatchewan,,
1185392582639149057,1185392582639149057,1571454589000,2019-10-18,23:09:49,EST,890791553337249793,jim_duffus,,"Impartiality!!! Millions of ppl would disagree that you impartiality between Trudeau and Scheer.
Dictionary says equal treatment of all rivals.
Haven't seen alot of this equal treatment of scheer  https://twitter.com/RosieBarton/status/1185297046598762498 … pic.twitter.com/pz2w0JmvBP",0,2,5,[],Saskatchewan,,
1185391484545241098,1185391484545241098,1571454328000,2019-10-18,23:05:28,EST,2614042904,dpt1963,,How about we all agree that if the Liberals win again the country will either bankrupt itself or have to raise taxes ...again. including the GST.  https://twitter.com/RosieBarton/status/1185202584602234880 …,0,0,0,[],Saskatchewan,,
1185390248458641408,1185390248458641408,1571454033000,2019-10-18,23:00:33,EST,2614042904,dpt1963,,This Trudeau foundation shill is in the pocket of the @liberal_party Any chance she gets she'll fluff  @JustinTrudeau https://twitter.com/ChantalHbert/status/1185283143747756034 …,0,0,0,[],Saskatchewan,,
1185373337716957184,1185256546453741568,1571450001000,2019-10-18,21:53:21,EST,890791553337249793,jim_duffus,,"Gerald the shamefullness was that she was allowed to come here in the middle of our national election to express her views.
This amounted to nothing more than foreign interference of our national election.
Most likely invited by the liberals, to which no one would be surprised.",1,0,8,[],Saskatchewan,,
1185370856790249473,1185367426998902784,1571449410000,2019-10-18,21:43:30,EST,384032072,toontowndano,,Trudeau is not a racsist. He did something that is racsist. He admits that.,2,0,2,[],Saskatchewan,,
1185366316716318720,1185363963460182016,1571448327000,2019-10-18,21:25:27,EST,384032072,toontowndano,,That’s why it needs to be a Liberal majority.,1,0,5,[],Saskatchewan,,
1185262764253700097,1185262764253700097,1571423638000,2019-10-18,14:33:58,EST,257644524,wapimaskwa69,,"""Trudeau’s is an absolutist, zero-sum world"" #cdnpoli #elxn43  http://nationalpost.com/wcm/a916a4d5-0214-402b-991f-3e126a80db06 … via @nationalpost",0,1,1,"['#cdnpoli', '#elxn43']",Saskatchewan,,
1185259965763768321,1185259507225464832,1571422971000,2019-10-18,14:22:51,EST,384032072,toontowndano,,A liberal one? 😉,0,0,0,[],Saskatchewan,,
1185255771547852808,1185241283381682176,1571421971000,2019-10-18,14:06:11,EST,384032072,toontowndano,,He has something to say. He’s a former Conservative who is currently a Liberal supporter though not officially aligned to any party. And there is definitely a loss of legitimacy in a lot of coverage this cycle.,1,0,2,[],Saskatchewan,,
1185246886778802176,1185246886778802176,1571419853000,2019-10-18,13:30:53,EST,385650018,bolotskysputnik,,Trudeau's Liberals Face Uphill Battle in Canada's Heartlands Ahead of Federal Elections:  https://sputniknews.com/us/201910181077087738-trudeaus-liberals-face-uphill-battle-in-canadas-heartlands-ahead-of-federal-elections/ … через @SputnikInt,0,2,5,[],Saskatchewan,,
1185207728274378752,1185207728274378752,1571410517000,2019-10-18,10:55:17,EST,92381471,jburnford,,"""All political parties lie, just not as much as the conservatives do"" @22_Minutes lay out the list of outright lies coming from Scheer's camp. Rebel alumni are clearly running the show. Why resort to lies when Trudeau provides so many real lines of attack?
 https://youtu.be/wkPhaUD1NxA ",0,0,0,[],Saskatchewan,,
1185025075868659713,1185025075868659713,1571366969000,2019-10-17,22:49:29,EST,260911715,nightsofneep,,As a Canadian I love what General Mattis said. He nailed Donald Trump  as to the ass he is. Much like Justin Trudeau.,0,0,0,[],Saskatchewan,,
1184996494056796161,1184996494056796161,1571360155000,2019-10-17,20:55:55,EST,618298021,amiller345,,When asked about pharmacare our Liberal Candidate tells a story about the pharmacist in his community not liking the idea of pharmacare because he won’t be able to make the profit he wants to make. Are we going to vote Profit before People?,0,0,2,[],Saskatchewan,,
1184939256742993920,1184584599772549120,1571346508000,2019-10-17,17:08:28,EST,283770295,krienke66,,"She’s been suckin Trudeau’s horn for 4 years, why stop now? #GoinDownWithTheShip",0,1,1,['#goindownwiththeship'],Saskatchewan,,
1184906564479655936,1184528998669389824,1571338714000,2019-10-17,14:58:34,EST,384032072,toontowndano,,There is no dimissing it. It was wrong. If you want to vote Liberal or Green to fight racism go ahead. The Con record is deplorable on it so we won’t be voting there.,0,0,1,[],Saskatchewan,,
1184853416281083906,1184465302102216709,1571326042000,2019-10-17,11:27:22,EST,1092086657510199301,cgb2077,,#paternity leave. #weirdo #alphabetpeople,0,0,0,"['#paternity', '#weirdo', '#alphabetpeople']",Saskatchewan,,
1184840460801597441,1184834458895052801,1571322953000,2019-10-17,10:35:53,EST,384032072,toontowndano,,Really? The liberals had a 2/3 majority in the house of commons. We are talking about realistic chances to form government. If everyone says they won’t work with the conservatives those aren’t realistic chances.,0,0,0,[],Saskatchewan,,
1184725412976431104,1183958752086626310,1571295524000,2019-10-17,02:58:44,EST,979162381,nh3_guy,,And I give up offering a liberal a real platform for a real debate on Ag.,0,0,0,[],Saskatchewan,,
1184698738138238976,1184521333532573696,1571289164000,2019-10-17,01:12:44,EST,292130462,kaitlynkitzan,,I hope this helps you. https://wheatgrowers.ca/advocacy-resources/2019-federal-election-questionnaire-results/ …,0,0,0,[],Saskatchewan,,
1184683936439513088,1184554372342128647,1571285635000,2019-10-17,00:13:55,EST,35292621,tugsk,,The Liberals are not progressive. They campaign like New Democrats and govern as conservatives,0,0,1,[],Saskatchewan,,
1184660752537411584,1184537071966412800,1571280107000,2019-10-16,22:41:47,EST,979162381,nh3_guy,,"It is sad to say that people think this way.  

Reason why they gave the fuel thing is to say all farmers are exempt from the tax. 

Smoke and mirrors liberals.",0,0,3,[],Saskatchewan,,
1184659072932384768,1184659072932384768,1571279707000,2019-10-16,22:35:07,EST,3242400350,bhetland17,,@manny_ottawa the Obama endorsement of Trudeau is political interference in an election not?,0,0,0,[],Saskatchewan,,
1184638846417494016,1184511852786503681,1571274885000,2019-10-16,21:14:45,EST,979162381,nh3_guy,,"Honeatly was thinking of all this today on the road. 

QC and Ontario people would see that the Liberals are the greatest in the world. Why? Cause they get the silver platter treatment. Us most people there probably dont even look at they paystubs to see the rapeage.",1,0,1,[],Saskatchewan,,
1184633733351202816,1184628332861616128,1571273666000,2019-10-16,20:54:26,EST,22858189,saskgatz,,Has dual citizenship because his dad was US citizen & granted automatically. Should we not trust anyone who has dual citizenship? Betting many liberal mp's have dual citizenship. Does that make them less trustworthy? Also I haven't seen anywhere that says he worked in the US.,0,0,0,[],Saskatchewan,,
1184564561501806593,1184564561501806593,1571257174000,2019-10-16,16:19:34,EST,124461104,kayanizaigham,,"Trudeau acknowledges Tories could win, accuses them of running 'dirtiest' campaign ever  https://www.cbc.ca/news/politics/trudeau-liberal-accuses-conservatives-dirty-campaign-1.5322439 …",0,0,0,[],Saskatchewan,,
1184532147316629505,1184529935169392640,1571249446000,2019-10-16,14:10:46,EST,384032072,toontowndano,,I do believe Obama just told Liberals to assemble.,0,1,10,[],Saskatchewan,,
1184519134421254144,1184441718722179073,1571246343000,2019-10-16,13:19:03,EST,727931409801744384,dashcamsdontlie,,#TrudeauMustGo #notAbot #TrudeauCorruption #GTFO #rapehound #DefundCBC #Wexit pic.twitter.com/XsXfbgpCY0,0,0,2,"['#trudeaumustgo', '#notabot', '#trudeaucorruption', '#gtfo', '#rapehound', '#defundcbc', '#wexit']",Saskatchewan,,
1184476404194238465,1184476404194238465,1571236155000,2019-10-16,10:29:15,EST,257644524,wapimaskwa69,,"Trudeau complains about tone, but Conservatives say polarization is coming from the Liberal camp #  https://nationalpost.com/news/politics/election-2019/trudeau-complains-about-tone-but-conservatives-say-polarization-is-coming-from-inside-the-liberal-house/ …",0,2,0,[],Saskatchewan,,
1184450725990010882,1184444210390413314,1571230033000,2019-10-16,08:47:13,EST,92381471,jburnford,,How dare Trudeau signal he cares about climate while actually buying a pipeline to facilitate the growth of oil production.,0,0,1,[],Saskatchewan,,
1184164872776568840,1184156397908439045,1571161881000,2019-10-15,13:51:21,EST,22858189,saskgatz,,"Hmm, Trudeau might like that goes with playing dress up.",0,0,0,[],Saskatchewan,,
1183900899053314048,1183900899053314048,1571098944000,2019-10-14,20:22:24,EST,890791553337249793,jim_duffus,,"These tweets from Mary Anne are a orime example of everything that's wrong in Canada tonight now.
She lambastes Scheer as a bad example, yet Trudeau with 2 nannies to watch his kids is ok..its the hipocrisy that has this country divided.  https://twitter.com/AnnMacgillivar/status/1182068705594769408 …",1,2,7,[],Saskatchewan,,
1183861154516492288,1182025596651487232,1571089468000,2019-10-14,17:44:28,EST,890791553337249793,jim_duffus,,"Anne must have a sad sorry life, to have to attack a man for having fun with his kid.
This is what liberals have lowered themselves to.
No one is allowed to do anything that they dont approve of.",1,2,11,[],Saskatchewan,,
1183809156517683201,1183084417025114112,1571077071000,2019-10-14,14:17:51,EST,123461899,xlyce,,So you approve of Trudeau's ethics failures and his suing of indigenous children?,0,0,0,[],Saskatchewan,,
1183801829433458689,1183224848052559872,1571075324000,2019-10-14,13:48:44,EST,384032072,toontowndano,,Trudeau is not a racist misogynist. And if perfection is more important to you than action that’s your prerogative.,1,1,0,[],Saskatchewan,,
1183795689303744512,1183753777142104064,1571073860000,2019-10-14,13:24:20,EST,890791553337249793,jim_duffus,,"Bill  there all working for there liberal Christmas bonus now.
Butts probably sent out an email, for every disparaging tweets or post earn $$$ bonus money if we win.
Liberals dont care how much of our money they spend.
#TrudeauMustGo",0,3,10,['#trudeaumustgo'],Saskatchewan,,
1183776918513958912,1183737540055990272,1571069385000,2019-10-14,12:09:45,EST,890791553337249793,jim_duffus,,"Antifa funded by Soros and runs itself like the liberal defense league.
Conservatives need to place antifa as a terrorist group.",0,0,1,[],Saskatchewan,,
1183775161482301441,1183567566104678400,1571068966000,2019-10-14,12:02:46,EST,890791553337249793,jim_duffus,,"Nope.... I voted for the one single party that has any hope of getting rid of Trudeau.
There is no alternative  right now

If Trudeau isnt removed the next votes that prairie residents might have is to leave Canada and form our own republic
A vote for PPC could guarantee that",1,0,2,[],Saskatchewan,,
1183596549026140161,1183596115687428096,1571026382000,2019-10-14,00:13:02,EST,890791553337249793,jim_duffus,,"First vote.... Trudeau...dump the leader first.
Option 2 would have been Mckeena.",1,2,10,[],Saskatchewan,,
1183588433660436480,1183491200357208065,1571024447000,2019-10-13,23:40:47,EST,890791553337249793,jim_duffus,,"Just like the liberals, say one thing do another.
Just like clicking bait.

Log on and get something completely different.",0,1,1,[],Saskatchewan,,
1183581229553246208,1183442891177373696,1571022729000,2019-10-13,23:12:09,EST,890791553337249793,jim_duffus,,Isn't Antifa the liberal defense league.,0,0,15,[],Saskatchewan,,
1183542232315518977,1183502196287180800,1571013431000,2019-10-13,20:37:11,EST,1092086657510199301,cgb2077,,"actually if you voted for Pandrew Scheerdeau; you voted for the Liberal's platform, but with a blue hue.",0,0,3,[],Saskatchewan,,
1183533347773005824,1183471640090308611,1571011313000,2019-10-13,20:01:53,EST,890791553337249793,jim_duffus,,"No my hate is strictly reserved for Pierre and
Justin Trudeau. Pierre started this east west divide with the NEP.
I had friends that lost everything with that divisive policy, and Justin is just trying to drive another nail.
This liberal is not like  those of Chretien and Martin.",0,0,0,[],Saskatchewan,,
1183509573065273345,1183471640090308611,1571005645000,2019-10-13,18:27:25,EST,890791553337249793,jim_duffus,,"Sounds like a liberal, I'm the one fueling hatred.

But you believe what you want.
Western Canada is being and has been used by Quebec for years.
The Trudeau liberals have done nothing but drive a nail between east and west for 4 years.
No bigger example than  bill  C48.",1,0,0,[],Saskatchewan,,
1183494377374736390,1183058156865368069,1571002022000,2019-10-13,17:27:02,EST,1703560244,davemcgrane,,Thanks brother!,0,0,1,[],Saskatchewan,,
1183494260169084928,1183058156865368069,1571001994000,2019-10-13,17:26:34,EST,1703560244,davemcgrane,,"Check out our fully costed platform below. In nutshell, the super rich pay a bit more in taxes and everyone gets better social programs. I am proud of our ideas and our leader!  https://action.ndp.ca/page/-/2019/Q2/2019-06-19_Commitments-Doc_EN.pdf …",0,0,2,[],Saskatchewan,,
1183478848190468096,1183471640090308611,1570998320000,2019-10-13,16:25:20,EST,890791553337249793,jim_duffus,,"Not worried because that means @gmbutts is gone
The man who's sole purpose when brought in was to help Trudeau fulfill his fathers legacy if destroying Alberta.
Canada's natural resources are the industry that drives our economy and they want it stopped

 https://business.financialpost.com/executive/posthaste-canada-slips-again-in-latest-ranking-of-worlds-most-competitive-economies-and-why-bruce-linton-sees-disintegration-in-cannabis-sector …",1,0,0,[],Saskatchewan,,
1183474660828073984,1183247093147693056,1570997321000,2019-10-13,16:08:41,EST,890791553337249793,jim_duffus,,"Because those rules, were meant for everyone else accept liberals.
Liberals are free not to follow rules that they themselves make.

Just as them",0,0,1,[],Saskatchewan,,
1183446908964085762,1183399254380834816,1570990705000,2019-10-13,14:18:25,EST,890791553337249793,jim_duffus,,"But let's put 100's of supporters at risk.
@althiaraj liberals have become masters of deflection, this might be there best yet.
Let's add the CBC lawsuit this weekend, now news that @GretaThunberg will visit Alberta next week.
Your dinner partner @gmbutts working
 24/7 on spin",0,0,0,[],Saskatchewan,,
1183441057025011719,1183427776327536640,1570989309000,2019-10-13,13:55:09,EST,890791553337249793,jim_duffus,,"I have said this pipeline would never to get built.
Liberal bought it so they could control it, and have slowed  construction until they get another mandate.
They will then say that  Canadian voters have spoken and dont want it built.
Republic of western

 Canada coming soon",0,7,9,[],Saskatchewan,,
1183436289091215367,1183436289091215367,1570988173000,2019-10-13,13:36:13,EST,890791553337249793,jim_duffus,,"@karinagould is this the foreign interference in the Canadian Election that you said ""might"" happen.
It sure looks like it to those of us in the west.
@GretaThunberg has no reason to come to Alberta the week before  the election.
Or was invited to do so by your liberal party.  https://twitter.com/GretaThunberg/status/1183213199232884736 …",0,0,0,[],Saskatchewan,,
1183419459249360896,1183417561771335680,1570984160000,2019-10-13,12:29:20,EST,168350399,mbueckert,,"If the liberals respond to the #SinghUpswing the same way as their counterparts responded to losing the last Ontario election, expect them to go hard by attacking precarious workers and/or social movements in a bid to denigrate the NDP by association. Know which side they are on.",0,5,10,['#singhupswing'],Saskatchewan,,
1183418101058232323,1183417561771335680,1570983836000,2019-10-13,12:23:56,EST,168350399,mbueckert,,Liberals only care about workers when it is opportunistic for them to do so. They turn on workers the second that it becomes politically useful.  https://twitter.com/mbueckert/status/1179816824998891522?s=21 …,3,10,15,[],Saskatchewan,,
1183403810703728640,1183403810703728640,1570980429000,2019-10-13,11:27:09,EST,281116108,tmerlin77,,@JustinTrudeau @gmbutts @liberal_party https://twitter.com/Education4Libs/status/1183164130242584582 …,0,0,0,[],Saskatchewan,,
1183207932336525312,1183163475369086981,1570933728000,2019-10-12,22:28:48,EST,14255789,toddcrunched,,Or the Liberals could just have followed through on electoral reform and we wouldn’t have a Conservative majority for DECADES. Look in the mirror.,1,0,6,[],Saskatchewan,,
1183203177023377408,1183066463130849281,1570932594000,2019-10-12,22:09:54,EST,890791553337249793,jim_duffus,,"@RalphGoodale doesnt use the std type liberal signs either.
Assume that he's embarrassed by the party leader and is trying to hide it slightly.  pic.twitter.com/5yleZRq2gh",0,0,2,[],Saskatchewan,,
1183201069016461312,1183201069016461312,1570932092000,2019-10-12,22:01:32,EST,2614042904,dpt1963,,More insufferable than ever. Bought and paid for by @liberal_party. Sad. https://twitter.com/charlesadler/status/1183134754649935872 …,0,0,0,[],Saskatchewan,,
1183200294970118144,1183200294970118144,1570931907000,2019-10-12,21:58:27,EST,1246713732,maxlifedaughter,,We don't want Trudeau back as prime minister that bombed half of Europe please vote for Andrew scheer 2/2,0,0,0,[],Saskatchewan,,
1183199810708484096,1183199810708484096,1570931792000,2019-10-12,21:56:32,EST,1246713732,maxlifedaughter,,I don't think that Justin Trudeau should be back in as prime minister right after he pulled out the Canadian fighter jets out of the Isis war he bombed Paris and Brussels airport and train station Andrew scheer will be the best candidate as prime minister 1/2,1,0,0,[],Saskatchewan,,
1183162863201992705,1183080382012514304,1570922983000,2019-10-12,19:29:43,EST,384032072,toontowndano,,"We can both agree he is flawed. I can’t argue with that. When we look at policies is see the liberals as ambitious and attainable. I look at NDP and the Greens and admire the ambition but once in power not attainable. And the Con’s, well we don’t need to go there.",1,0,0,[],Saskatchewan,,
1183152482802900993,1182685319344414721,1570920508000,2019-10-12,18:48:28,EST,35292621,tugsk,,I'm voting NDP in Saskatoon University to prevent a Sheer Victory. Liberals aren't a factor in the Race in Saskatoon,0,0,0,[],Saskatchewan,,
1183148500588154882,1182754540149444609,1570919559000,2019-10-12,18:32:39,EST,890791553337249793,jim_duffus,,"Get your plan to the PBO to get costed.
The liberals refused to do just that.
You are lieing to Canadians AGAIN.
You have lied to Canadians for 4 years now  on budgets  on ethics, on finances, there is no lie liberals will not tell to keep power.
#defundthecbc
#TrudeauMustGo",0,1,3,"['#defundthecbc', '#trudeaumustgo']",Saskatchewan,,
